0.4, 0.3, 0.9, 0.8120, 0.8002
0.4, 0.3, 0.9, 0.8000, 0.7835
0.4, 0.3, 0.9, 0.8160, 0.8057
0.4, 0.3, 0.9, 0.8080, 0.8019
0.4, 0.3, 0.9, 0.8160, 0.8047
