0.4, 0.3, 0.9, 0.1720, 0.0871
0.4, 0.3, 0.9, 0.1160, 0.0378
0.4, 0.3, 0.9, 0.1240, 0.0353
0.4, 0.3, 0.9, 0.1580, 0.1397
0.4, 0.3, 0.9, 0.7820, 0.7739
0.4, 0.3, 0.9, 0.7400, 0.7153
0.4, 0.3, 0.9, 0.7380, 0.7134
0.4, 0.3, 0.9, 0.7400, 0.7159
0.4, 0.3, 0.9, 0.7520, 0.7306
0.4, 0.3, 0.9, 0.7540, 0.7315
0.4, 0.3, 0.9, 0.7540, 0.7505
0.4, 0.3, 0.9, 0.7520, 0.7298
0.4, 0.3, 0.9, 0.7540, 0.7325
0.4, 0.3, 0.9, 0.7560, 0.7343
0.4, 0.3, 0.9, 0.7820, 0.7737
