0.4, 0.3, 0.9, 0.4, 0.1540, 0.0387
0.4, 0.3, 0.9, 0.4, 0.1600, 0.0837
0.4, 0.3, 0.9, 0.4, 0.0480, 0.0301
0.4, 0.3, 0.9, 0.4, 0.1440, 0.0642
0.4, 0.3, 0.9, 0.4, 0.7820, 0.7780
0.4, 0.3, 0.9, 0.4, 0.7520, 0.7282
0.4, 0.3, 0.9, 0.4, 0.7480, 0.7257
0.4, 0.3, 0.9, 0.4, 0.8220, 0.8126
