0.4, 0.3, 0.9, 0.8908, 0.8679
0.4, 0.3, 0.9, 0.8975, 0.8774
0.4, 0.3, 0.9, 0.9023, 0.8859
0.4, 0.3, 0.9, 0.8484, 0.7608
0.4, 0.3, 0.9, 0.8910, 0.8646
0.4, 0.3, 0.9, 0.8763, 0.8374
0.4, 0.3, 0.9, 0.8975, 0.8849
